"ARENAS, A ",0.333333,"PASTORSATORRAS, R ",0
"ARENAS, A ",0.583333,"GIRALT, F ",0
"ARENAS, A ",0.5,"CABRALES, A ",0
"CABRALES, A ",0.5,"DIAZGUILERA, A ",0
"CABRALES, A ",0.5,"GUIMERA, R ",0
"CABRALES, A ",0.5,"VEGAREDONDO, F ",0
"DIAZGUILERA, A ",2.33333,"GUIMERA, R ",0
"DIAZGUILERA, A ",0.5,"VEGAREDONDO, F ",0
"DIAZGUILERA, A ",0.5,"DANON, L ",0
"DIAZGUILERA, A ",0.25,"GLEISER, P ",0
"DIAZGUILERA, A ",0.333333,"BOGUNA, M ",0
"DIAZGUILERA, A ",0.5,"VRAGOVIC, I ",0
"DIAZGUILERA, A ",0.5,"LOUIS, E ",0
"DIAZGUILERA, A ",0.583333,"GIRALT, F ",0
"DIAZGUILERA, A ",0.333333,"PEREZ, C ",0
"DIAZGUILERA, A ",0.833333,"PASTORSATORRAS, R ",0
"DIAZGUILERA, A ",0.5,"RUBI, M ",0
"DIAZGUILERA, A ",0.333333,"GUARDIOLA, X ",0
"DIAZGUILERA, A ",0.333333,"LLAS, M ",0
"GUIMERA, R ",0.5,"VEGAREDONDO, F ",0
"GUIMERA, R ",0.5,"DANON, L ",0
"GUIMERA, R ",0.25,"GLEISER, P ",0
"GUIMERA, R ",0.333333,"TURTSCHI, A ",0
"GUIMERA, R ",0.333333,"MOSSA, S ",0
"GUIMERA, R ",0.5,"CAMACHO, J ",0
"GUIMERA, R ",0.583333,"GIRALT, F ",0
"DANON, L ",1.25,"GLEISER, P ",0
"DANON, L ",0.25,"GIRALT, F ",0
"ASHWIN, P ",0.5,"STEWART, I ",0
"ASHWIN, P ",0.5,"BUESCU, J ",0
"BUESCU, J ",0.5,"STEWART, I ",0
"ATAY, F ",0.5,"JOST, J ",0
"ATAY, F ",0.5,"WENDE, A ",0
"JOST, J ",0.5,"WENDE, A ",0
"JOST, J ",1,"JOY, M ",0
"AUMANN, R ",1,"HART, S ",0
"BADER, G ",1,"HOGUE, C ",0
"BAIESI, M ",1,"PACZUSKI, M ",0
"PACZUSKI, M ",0.5,"BASSLER, K ",0
"PACZUSKI, M ",0.5,"CORRAL, A ",0
"BAIRD, D ",1,"ULANOWICZ, R ",0
"ULANOWICZ, R ",0.25,"FRANK, K ",0
"ULANOWICZ, R ",0.25,"MASON, D ",0
"ULANOWICZ, R ",0.25,"TAYLOR, W ",0
"ULANOWICZ, R ",0.25,"KRAUSE, A ",0
"BAKER, W ",0.5,"YOO, M ",0
"BAKER, W ",1,"FAULKNER, R ",0
"BAKER, W ",0.5,"DAVIS, G ",0
"BAK, P ",1,"SNEPPEN, K ",0
"SNEPPEN, K ",0.333333,"ERIKSEN, K ",0
"SNEPPEN, K ",0.333333,"SIMONSEN, I ",0
"SNEPPEN, K ",1.83333,"MASLOV, S ",0
"SNEPPEN, K ",0.833333,"ROSVALL, M ",0
"SNEPPEN, K ",0.5,"ZALIZNYAK, A ",0
"SNEPPEN, K ",0.833333,"TRUSINA, A ",0
"SNEPPEN, K ",0.333333,"MINNHAGEN, P ",0
"BALL, F ",0.5,"MOLLISON, D ",0
"BALL, F ",0.5,"SCALIATOMBA, G ",0
"MOLLISON, D ",0.5,"SCALIATOMBA, G ",0
"BANAVAR, J ",0.5,"RINALDO, A ",0
"BANAVAR, J ",0.2,"HOLTER, N ",0
"BANAVAR, J ",0.2,"MITRA, M ",0
"BANAVAR, J ",0.2,"CIEPLAK, M ",0
"BANAVAR, J ",0.2,"FEDROFF, N ",0
"BANAVAR, J ",0.7,"MARITAN, A ",0
"MARITAN, A ",0.75,"RINALDO, A ",0
"MARITAN, A ",0.2,"HOLTER, N ",0
"MARITAN, A ",0.2,"MITRA, M ",0
"MARITAN, A ",0.2,"CIEPLAK, M ",0
"MARITAN, A ",0.333333,"VAZQUEZ, A ",0
"MARITAN, A ",0.333333,"FLAMMINI, A ",0
"MARITAN, A ",0.25,"GIACOMETTI, A ",0
"MARITAN, A ",0.333333,"VESPIGNANI, A ",0
"MARITAN, A ",0.2,"FEDROFF, N ",0
"MARITAN, A ",0.25,"RIGON, R ",0
"MARITAN, A ",0.25,"RODRIGUEZITURBE, I ",0
"RINALDO, A ",0.75,"RIGON, R ",0
"RINALDO, A ",1.75,"RODRIGUEZITURBE, I ",0
"RINALDO, A ",0.25,"GIACOMETTI, A ",0
"BANKS, D ",1,"CARLEY, K ",0
"BIANCONI, G ",1,"CAPOCCI, A ",0
"RAVASZ, E ",0.525,"NEDA, Z ",0
"RAVASZ, E ",0.525,"SCHUBERT, A ",0
"RAVASZ, E ",0.25,"SOMERA, A ",0
"RAVASZ, E ",0.25,"MONGRU, D ",0
"RAVASZ, E ",0.125,"FARKAS, I ",0
"RAVASZ, E ",0.125,"DERENYI, I ",0
"NEDA, Z ",0.525,"SCHUBERT, A ",0
"NEDA, Z ",0.125,"FARKAS, I ",0
"NEDA, Z ",0.125,"DERENYI, I ",0
"SCHUBERT, A ",0.125,"FARKAS, I ",0
"SCHUBERT, A ",0.125,"DERENYI, I ",0
"BARAHONA, M ",1,"PECORA, L ",0
"PECORA, L ",0.333333,"FINK, K ",0
"PECORA, L ",0.333333,"JOHNSON, G ",0
"PECORA, L ",1.83333,"CARROLL, T ",0
"PECORA, L ",0.5,"BOCCALETTI, S ",0
"PECORA, L ",0.5,"HEAGY, J ",0
"PECORA, L ",0.5,"PELAEZ, A ",0
"BARBOUR, A ",1,"REINERT, G ",0
"BARJOSEPH, Z ",0.111111,"GERBER, G ",0
"BARJOSEPH, Z ",0.111111,"LEE, T ",0
"BARJOSEPH, Z ",0.111111,"RINALDI, N ",0
"BARJOSEPH, Z ",0.111111,"YOO, J ",0
"BARJOSEPH, Z ",0.111111,"ROBERT, F ",0
"BARJOSEPH, Z ",0.111111,"GORDON, D ",0
"BARJOSEPH, Z ",0.111111,"FRAENKEL, E ",0
"BARJOSEPH, Z ",0.111111,"JAAKKOLA, T ",0
"BARJOSEPH, Z ",0.111111,"YOUNG, R ",0
"GERBER, G ",0.111111,"LEE, T ",0
"GERBER, G ",0.111111,"RINALDI, N ",0
"GERBER, G ",0.111111,"YOO, J ",0
"GERBER, G ",0.111111,"ROBERT, F ",0
"GERBER, G ",0.111111,"GORDON, D ",0
"GERBER, G ",0.111111,"FRAENKEL, E ",0
"GERBER, G ",0.111111,"JAAKKOLA, T ",0
"GERBER, G ",0.111111,"YOUNG, R ",0
"LEE, T ",0.111111,"RINALDI, N ",0
"LEE, T ",0.111111,"YOO, J ",0
"LEE, T ",0.111111,"ROBERT, F ",0
"LEE, T ",0.111111,"GORDON, D ",0
"LEE, T ",0.111111,"FRAENKEL, E ",0
"LEE, T ",0.111111,"JAAKKOLA, T ",0
"LEE, T ",0.111111,"YOUNG, R ",0
"RINALDI, N ",0.111111,"YOO, J ",0
"RINALDI, N ",0.111111,"ROBERT, F ",0
"RINALDI, N ",0.111111,"GORDON, D ",0
"RINALDI, N ",0.111111,"FRAENKEL, E ",0
"RINALDI, N ",0.111111,"JAAKKOLA, T ",0
"RINALDI, N ",0.111111,"YOUNG, R ",0
"YOO, J ",0.111111,"ROBERT, F ",0
"YOO, J ",0.111111,"GORDON, D ",0
"YOO, J ",0.111111,"FRAENKEL, E ",0
"YOO, J ",0.111111,"JAAKKOLA, T ",0
"YOO, J ",0.111111,"YOUNG, R ",0
"ROBERT, F ",0.111111,"GORDON, D ",0
"ROBERT, F ",0.111111,"FRAENKEL, E ",0
"ROBERT, F ",0.111111,"JAAKKOLA, T ",0
"ROBERT, F ",0.111111,"YOUNG, R ",0
"GORDON, D ",0.111111,"FRAENKEL, E ",0
"GORDON, D ",0.111111,"JAAKKOLA, T ",0
"GORDON, D ",0.111111,"YOUNG, R ",0
"FRAENKEL, E ",0.111111,"JAAKKOLA, T ",0
"FRAENKEL, E ",0.111111,"YOUNG, R ",0
"JAAKKOLA, T ",0.111111,"YOUNG, R ",0
"BARRAT, A ",1,"WEIGT, M ",0
"BARRAT, A ",1.16667,"VESPIGNANI, A ",0
"BARRAT, A ",0.666667,"PASTORSATORRAS, R ",0
"PASTORSATORRAS, R ",2.08333,"BOGUNA, M ",0
"PASTORSATORRAS, R ",1.08333,"MORENO, Y ",0
"PASTORSATORRAS, R ",1.58333,"VAZQUEZ, A ",0
"PASTORSATORRAS, R ",0.5,"CALDARELLI, G ",0
"PASTORSATORRAS, R ",0.333333,"KEPLER, T ",0
"PASTORSATORRAS, R ",0.5,"DOROGOVTSEV, S ",0
"PASTORSATORRAS, R ",4.75,"VESPIGNANI, A ",0
"PASTORSATORRAS, R ",0.5,"RUBI, M ",0
"PASTORSATORRAS, R ",0.833333,"SMITH, E ",0
"PASTORSATORRAS, R ",1.83333,"SOLE, R ",0
"PASTORSATORRAS, R ",0.5,"RAMASCO, J ",0
"VESPIGNANI, A ",0.5,"NEKOVEE, M ",0
"VESPIGNANI, A ",0.75,"BOGUNA, M ",0
"VESPIGNANI, A ",0.333333,"LEONE, M ",0
"VESPIGNANI, A ",1.58333,"MORENO, Y ",0
"VESPIGNANI, A ",2.25,"VAZQUEZ, A ",0
